LSAT,GPA,Race,resident,college,Year,Gender,admit,Black,Hispanic,Asian,White,MissingRace,URM
155,2.77,White,0,Arizona State,2007,1,0,0,0,0,1,0,0
154,3.61, ,1,Arizona State,2007,0,0,0,0,0,0,1,0
150,3.25,Asian,0,Arizona State,2007,0,0,0,0,1,0,0,0
166,3.31,Hispanic,0,Arizona State,2007,1,1,0,1,0,0,0,1
162,3.59, ,0,Arizona State,2007,1,1,0,0,0,0,1,0
151,2.51,White,1,Arizona State,2007,1,0,0,0,0,1,0,0
164,3.11,White,1,Arizona State,2007,1,0,0,0,0,1,0,0
164,2.55,White,0,Arizona State,2007,1,0,0,0,0,1,0,0
153,2.73,White,0,Arizona State,2007,1,0,0,0,0,1,0,0
160,2.97,White,0,Arizona State,2007,1,0,0,0,0,1,0,0
160,4.02,White,1,Arizona State,2007,0,1,0,0,0,1,0,0
154,3.39, ,0,Arizona State,2007,0,0,0,0,0,0,1,0
141,2.47,White,0,Arizona State,2007,0,0,0,0,0,1,0,0
141,3.24,Hispanic,0,Arizona State,2007,0,0,0,1,0,0,0,1
159,3.38,White,0,Arizona State,2007,1,0,0,0,0,1,0,0
160,3.93,White,0,Arizona State,2007,1,1,0,0,0,1,0,0
163,2.8, ,1,Arizona State,2007,1,0,0,0,0,0,1,0
134,2.86,Asian,1,Arizona State,2007,1,0,0,0,1,0,0,0
149,3.73,Hispanic,1,Arizona State,2007,1,1,0,1,0,0,0,1
156,3.53,White,0,Arizona State,2007,1,0,0,0,0,1,0,0
151,3.41,White,0,Arizona State,2007,0,0,0,0,0,1,0,0
153,2.96,Asian,0,Arizona State,2007,1,0,0,0,1,0,0,0
152,2.68,White,0,Arizona State,2007,1,0,0,0,0,1,0,0
154,3.36,White,0,Arizona State,2007,1,0,0,0,0,1,0,0
157,3.76,White,1,Arizona State,2007,1,1,0,0,0,1,0,0
163,3.28,White,0,Arizona State,2007,1,1,0,0,0,1,0,0
160,2.9,White,0,Arizona State,2007,0,0,0,0,0,1,0,0
163,3.84,Asian,0,Arizona State,2007,0,1,0,0,1,0,0,0
141,3.28,Hispanic,1,Arizona State,2007,1,0,0,1,0,0,0,1
159,3.51,White,0,Arizona State,2007,1,0,0,0,0,1,0,0
161,3.33,White,1,Arizona State,2007,1,0,0,0,0,1,0,0
150,3.19,Asian,0,Arizona State,2007,0,0,0,0,1,0,0,0
149,3.83, ,0,Arizona State,2007,1,0,0,0,0,0,1,0
149,3.09,White,0,Arizona State,2007,0,0,0,0,0,1,0,0
145,3.43,Hispanic,0,Arizona State,2007,0,0,0,1,0,0,0,1
129,2.64, ,1,Arizona State,2007,0,0,0,0,0,0,1,0
153,3.58, ,0,Arizona State,2007,0,0,0,0,0,0,1,0
157,3.47,White,0,Arizona State,2007,0,0,0,0,0,1,0,0
154,3.07,Hispanic,0,Arizona State,2007,1,0,0,1,0,0,0,1
155,3.31,White,0,Arizona State,2007,1,0,0,0,0,1,0,0
153,2.14,Black,0,Arizona State,2007,1,0,1,0,0,0,0,1
156,3.33,White,0,Arizona State,2007,1,0,0,0,0,1,0,0
156,3.62,White,0,Arizona State,2007,1,0,0,0,0,1,0,0
158,3.35, ,0,Arizona State,2007,0,1,0,0,0,0,1,0
159,3.69,White,0,Arizona State,2007,0,1,0,0,0,1,0,0
150,3.58,Hispanic,0,Arizona State,2007,1,0,0,1,0,0,0,1
149,3.02,White,0,Arizona State,2007,1,0,0,0,0,1,0,0
154,3.27,White,0,Arizona State,2007,0,0,0,0,0,1,0,0
170,3.43,White,0,Arizona State,2007,1,1,0,0,0,1,0,0
158,3.65,White,0,Arizona State,2007,1,0,0,0,0,1,0,0
161,3.7,White,0,Arizona State,2007,1,1,0,0,0,1,0,0
162,3.54,White,0,Arizona State,2007,1,1,0,0,0,1,0,0
157,2.95, ,0,Arizona State,2007,1,0,0,0,0,0,1,0
159,3.24,White,0,Arizona State,2007,1,0,0,0,0,1,0,0
158,3.43,White,0,Arizona State,2007,0,0,0,0,0,1,0,0
152,3.26,White,0,Arizona State,2007,1,0,0,0,0,1,0,0
151,3.4,White,0,Arizona State,2007,1,0,0,0,0,1,0,0
150,3.72,White,0,Arizona State,2007,1,0,0,0,0,1,0,0
145,3.03,Hispanic,0,Arizona State,2007,0,0,0,1,0,0,0,1
148,3.26,Hispanic,1,Arizona State,2007,1,0,0,1,0,0,0,1
156,3.11,White,0,Arizona State,2007,0,0,0,0,0,1,0,0
154,3.01, ,0,Arizona State,2007,0,0,0,0,0,0,1,0
162,3.64,White,0,Arizona State,2007,1,1,0,0,0,1,0,0
161,3.41,White,0,Arizona State,2007,1,1,0,0,0,1,0,0
158,3.69,Black,0,Arizona State,2007,1,1,1,0,0,0,0,1
160,3.69, ,0,Arizona State,2007,1,1,0,0,0,0,1,0
163,3.53,White,0,Arizona State,2007,1,1,0,0,0,1,0,0
150,3.29,White,1,Arizona State,2007,1,0,0,0,0,1,0,0
142,3.06,White,0,Arizona State,2007,0,0,0,0,0,1,0,0
157,3.62,White,0,Arizona State,2007,1,0,0,0,0,1,0,0
151,2.89,White,0,Arizona State,2007,1,0,0,0,0,1,0,0
152,3.67,White,1,Arizona State,2007,0,0,0,0,0,1,0,0
156,3.55, ,0,Arizona State,2007,1,0,0,0,0,0,1,0
146,2.7,Black,0,Arizona State,2007,1,0,1,0,0,0,0,1
158,3.3,Hispanic,0,Arizona State,2007,0,1,0,1,0,0,0,1
161,3.73,White,1,Arizona State,2007,1,0,0,0,0,1,0,0
152,3.54,White,0,Arizona State,2007,1,0,0,0,0,1,0,0
164,2.65,Asian,0,Arizona State,2007,1,0,0,0,1,0,0,0
153,3.15,White,0,Arizona State,2007,0,0,0,0,0,1,0,0
155,2.83,White,0,Arizona State,2007,1,0,0,0,0,1,0,0
149,3.49,Asian,0,Arizona State,2007,1,0,0,0,1,0,0,0
146,3.54,Hispanic,1,Arizona State,2007,0,0,0,1,0,0,0,1
144,3.16,Hispanic,0,Arizona State,2007,0,0,0,1,0,0,0,1
156,3.62,White,1,Arizona State,2007,0,0,0,0,0,1,0,0
153,3.4,White,1,Arizona State,2007,0,0,0,0,0,1,0,0
153,3.06,White,0,Arizona State,2007,1,0,0,0,0,1,0,0
145,3.7,Hispanic,0,Arizona State,2007,0,0,0,1,0,0,0,1
151,3.38,Asian,1,Arizona State,2007,1,0,0,0,1,0,0,0
151,3.29,White,0,Arizona State,2007,0,0,0,0,0,1,0,0
151,3.84,White,0,Arizona State,2007,1,0,0,0,0,1,0,0
143,2.67,White,0,Arizona State,2007,1,0,0,0,0,1,0,0
155,2.92,White,0,Arizona State,2007,1,0,0,0,0,1,0,0
158,3.38,White,0,Arizona State,2007,1,1,0,0,0,1,0,0
163,3.47, ,0,Arizona State,2007,1,1,0,0,0,0,1,0
161,2.56,White,0,Arizona State,2007,1,0,0,0,0,1,0,0
164,3.23,Hispanic,0,Arizona State,2007,1,1,0,1,0,0,0,1
140,2.72, ,0,Arizona State,2007,1,0,0,0,0,0,1,0
148,3.17,Hispanic,0,Arizona State,2007,1,0,0,1,0,0,0,1
161,2.9,Asian,0,Arizona State,2007,1,1,0,0,1,0,0,0
145,3.88,White,0,Arizona State,2007,0,0,0,0,0,1,0,0
157,2.97, ,0,Arizona State,2007,1,0,0,0,0,0,1,0
159,3.37, ,1,Arizona State,200x,1,1,0,0,0,0,1,0
159,3.58,White,1,Arizona State,2007,1,1,0,0,0,1,0,0
141,3.33,Black,0,Arizona State,2007,0,0,1,0,0,0,0,1
150,3.09, ,0,Arizona State,2007,0,0,0,0,0,0,1,0
161,3.31,White,0,Arizona State,2007,1,0,0,0,0,1,0,0
152,3.38, ,0,Arizona State,2007,0,0,0,0,0,0,1,0
158,3.47,White,0,Arizona State,2007,1,0,0,0,0,1,0,0
161,3.94,White,0,Arizona State,2007,1,1,0,0,0,1,0,0
160,2.43,Asian,0,Arizona State,2007,1,0,0,0,1,0,0,0
159,2.72, ,0,Arizona State,2007,0,0,0,0,0,0,1,0
164,3.47,White,0,Arizona State,2007,1,1,0,0,0,1,0,0
147,3.3, ,0,Arizona State,2007,0,1,0,0,0,0,1,0
162,3.85, ,0,Arizona State,2007,1,1,0,0,0,0,1,0
167,3.5,White,1,Arizona State,2007,1,1,0,0,0,1,0,0
159,2.64,White,0,Arizona State,2007,1,0,0,0,0,1,0,0
158,3.18,White,0,Arizona State,2007,0,0,0,0,0,1,0,0
159,3.12,Hispanic,0,Arizona State,2007,1,1,0,1,0,0,0,1
158,3.74,White,0,Arizona State,2007,1,0,0,0,0,1,0,0
150,3.54,White,0,Arizona State,2007,1,0,0,0,0,1,0,0
145,2.9,Hispanic,0,Arizona State,2007,1,0,0,1,0,0,0,1
140,2.39,Hispanic,0,Arizona State,2007,1,0,0,1,0,0,0,1
160,3.44, ,1,Arizona State,2007,0,1,0,0,0,0,1,0
156,2.79,White,0,Arizona State,2007,1,0,0,0,0,1,0,0
158,3.33,White,0,Arizona State,2007,1,0,0,0,0,1,0,0
155,2.35,White,0,Arizona State,2007,1,0,0,0,0,1,0,0
151,3.4,White,1,Arizona State,2007,1,0,0,0,0,1,0,0
169,3.22,White,0,Arizona State,2007,1,1,0,0,0,1,0,0
165,3.9,White,0,Arizona State,2007,0,1,0,0,0,1,0,0
158,3.23,White,0,Arizona State,2007,0,0,0,0,0,1,0,0
161,3.16,White,0,Arizona State,2007,1,0,0,0,0,1,0,0
164,3.74,White,0,Arizona State,2007,0,1,0,0,0,1,0,0
156,3.71,White,0,Arizona State,2007,1,0,0,0,0,1,0,0
148,2.98,Hispanic,0,Arizona State,2007,0,0,0,1,0,0,0,1
159,3.86,White,1,Arizona State,2007,0,1,0,0,0,1,0,0
156,3.21,Hispanic,0,Arizona State,2007,0,1,0,1,0,0,0,1
158,3.4,White,0,Arizona State,2007,1,0,0,0,0,1,0,0
138,3.51,Hispanic,0,Arizona State,2007,1,0,0,1,0,0,0,1
155,3.94,White,1,Arizona State,2007,0,0,0,0,0,1,0,0
159,2.51,Asian,0,Arizona State,2007,1,0,0,0,1,0,0,0
148,2.78,White,1,Arizona State,2007,0,0,0,0,0,1,0,0
152,3.58,Hispanic,0,Arizona State,2007,0,0,0,1,0,0,0,1
153,3.28, ,1,Arizona State,2007,1,0,0,0,0,0,1,0
140,3.5,Hispanic,0,Arizona State,2007,1,0,0,1,0,0,0,1
150,2.91,Hispanic,0,Arizona State,2007,0,0,0,1,0,0,0,1
153,3.09,White,0,Arizona State,2007,0,0,0,0,0,1,0,0
155,3.26,White,0,Arizona State,2007,0,0,0,0,0,1,0,0
149,3.18,Asian,0,Arizona State,2007,1,0,0,0,1,0,0,0
158,3.56, ,0,Arizona State,2007,1,0,0,0,0,0,1,0
156,3.4,White,0,Arizona State,2007,1,0,0,0,0,1,0,0
154,3.58,White,0,Arizona State,2007,0,0,0,0,0,1,0,0
153,3.88,Asian,0,Arizona State,2007,0,0,0,0,1,0,0,0
157,3.2,White,1,Arizona State,2007,0,0,0,0,0,1,0,0
163,3.33,Asian,1,Arizona State,2007,1,1,0,0,1,0,0,0
161,2.85,Asian,0,Arizona State,2007,1,0,0,0,1,0,0,0
158,2.97,Asian,0,Arizona State,2007,0,0,0,0,1,0,0,0
165,3.96,White,0,Arizona State,2007,1,1,0,0,0,1,0,0
150,3.37, ,0,Arizona State,2007,1,0,0,0,0,0,1,0
146,2.94, ,0,Arizona State,2007,1,0,0,0,0,0,1,0
153,3.19, ,0,Arizona State,2007,0,0,0,0,0,0,1,0
158,3.21,Black,0,Arizona State,2007,1,1,1,0,0,0,0,1
161,2.96,White,0,Arizona State,2007,1,0,0,0,0,1,0,0
147,3.24,White,1,Arizona State,2007,0,0,0,0,0,1,0,0
155,3.44, ,0,Arizona State,2007,0,0,0,0,0,0,1,0
163,3.08,White,0,Arizona State,2007,1,0,0,0,0,1,0,0
157,3.78,White,0,Arizona State,2007,1,0,0,0,0,1,0,0
152,3.87,White,0,Arizona State,2007,0,0,0,0,0,1,0,0
126,2.36, ,1,Arizona State,2007,0,0,0,0,0,0,1,0
151,2.04,White,1,Arizona State,2007,1,0,0,0,0,1,0,0
150,2.73,White,0,Arizona State,2007,1,0,0,0,0,1,0,0
157,3.72,White,0,Arizona State,2007,0,0,0,0,0,1,0,0
162,3.89,White,0,Arizona State,2007,1,1,0,0,0,1,0,0
156,2.66,White,0,Arizona State,2007,1,0,0,0,0,1,0,0
137,2.7,Black,1,Arizona State,2007,0,0,1,0,0,0,0,1
149,2.94,Hispanic,0,Arizona State,2007,1,0,0,1,0,0,0,1
150,2.24,Black,1,Arizona State,2007,1,0,1,0,0,0,0,1
172,3.15, ,0,Arizona State,2007,1,1,0,0,0,0,1,0
157,3.38,White,0,Arizona State,2007,1,0,0,0,0,1,0,0
141,2.34, ,0,Arizona State,2007,1,0,0,0,0,0,1,0
153,3.8,White,0,Arizona State,2007,1,0,0,0,0,1,0,0
160,3.13,White,1,Arizona State,2007,1,0,0,0,0,1,0,0
151,3.29, ,0,Arizona State,2007,0,0,0,0,0,0,1,0
150,3.44,White,0,Arizona State,2007,1,0,0,0,0,1,0,0
152,3.51, ,1,Arizona State,2007,1,0,0,0,0,0,1,0
154,3.29,White,0,Arizona State,2007,1,0,0,0,0,1,0,0
155,3.95,White,0,Arizona State,2007,1,0,0,0,0,1,0,0
163,3.55,White,1,Arizona State,2007,0,1,0,0,0,1,0,0
164,3.39,Asian,0,Arizona State,2007,1,1,0,0,1,0,0,0
139,2.49,White,1,Arizona State,2007,0,0,0,0,0,1,0,0
159,3.17,White,0,Arizona State,2007,1,0,0,0,0,1,0,0
153,2.82,White,0,Arizona State,2007,1,0,0,0,0,1,0,0
151,3.59, ,0,Arizona State,2007,1,0,0,0,0,0,1,0
148,2.52, ,0,Arizona State,2007,0,0,0,0,0,0,1,0
164,3.16,Asian,0,Arizona State,2007,1,1,0,0,1,0,0,0
146,2.76,Black,0,Arizona State,2007,0,0,1,0,0,0,0,1
154,3.53,White,0,Arizona State,2007,1,0,0,0,0,1,0,0
159,3.3,White,0,Arizona State,2007,1,0,0,0,0,1,0,0
157,3.7,White,1,Arizona State,2007,0,0,0,0,0,1,0,0
148,3.13,Black,0,Arizona State,2007,1,1,1,0,0,0,0,1
166,2.62,White,0,Arizona State,2007,1,0,0,0,0,1,0,0
152,3.08,White,1,Arizona State,2007,0,0,0,0,0,1,0,0
151,3.81,White,0,Arizona State,2007,0,0,0,0,0,1,0,0
160,2.73,Asian,0,Arizona State,2007,1,0,0,0,1,0,0,0
151,3.85,White,0,Arizona State,2007,1,0,0,0,0,1,0,0
146,3.33,Hispanic,0,Arizona State,2007,1,0,0,1,0,0,0,1
151,3.68,Hispanic,1,Arizona State,2007,1,0,0,1,0,0,0,1
148,3.71,Black,0,Arizona State,2007,0,0,1,0,0,0,0,1
167,3.15,White,0,Arizona State,2007,0,1,0,0,0,1,0,0
146,1.88, ,0,Arizona State,2007,0,0,0,0,0,0,1,0
153,3.5,White,0,Arizona State,2007,1,0,0,0,0,1,0,0
156,3.58,White,0,Arizona State,2007,1,0,0,0,0,1,0,0
150,3.36,White,1,Arizona State,2007,1,0,0,0,0,1,0,0
153,2.32,Asian,0,Arizona State,2007,1,0,0,0,1,0,0,0
157,3.5, ,1,Arizona State,2007,0,0,0,0,0,0,1,0
162,3.7,Hispanic,1,Arizona State,2007,1,0,0,1,0,0,0,1
145,3.35,Black,1,Arizona State,2007,1,0,1,0,0,0,0,1
155,3,White,0,Arizona State,2007,0,0,0,0,0,1,0,0
164,3.54,White,0,Arizona State,2007,1,1,0,0,0,1,0,0
148,3.48,White,0,Arizona State,2007,1,0,0,0,0,1,0,0
156,3.45,Hispanic,0,Arizona State,2007,1,1,0,1,0,0,0,1
155,3.62,White,0,Arizona State,2007,0,0,0,0,0,1,0,0
159,3.04,White,1,Arizona State,2007,1,0,0,0,0,1,0,0
157,3.18,White,0,Arizona State,2007,0,0,0,0,0,1,0,0
168,2.53,Asian,0,Arizona State,2007,1,1,0,0,1,0,0,0
154,2.78,Asian,0,Arizona State,2007,1,0,0,0,1,0,0,0
160,3.11,White,0,Arizona State,2007,1,0,0,0,0,1,0,0
143,3.62,Asian,0,Arizona State,2007,0,0,0,0,1,0,0,0
152,3.21, ,0,Arizona State,2007,1,0,0,0,0,0,1,0
156,3.29,White,0,Arizona State,2007,1,0,0,0,0,1,0,0
155,3.26,White,0,Arizona State,2007,1,0,0,0,0,1,0,0
155,3.39,White,1,Arizona State,2007,1,0,0,0,0,1,0,0
148,2.84,White,1,Arizona State,2007,0,0,0,0,0,1,0,0
148,3.21,Hispanic,0,Arizona State,2007,1,0,0,1,0,0,0,1
154,3.33, ,0,Arizona State,2007,1,0,0,0,0,0,1,0
155,3.4,White,1,Arizona State,2007,0,0,0,0,0,1,0,0
164,3.93,White,0,Arizona State,2007,1,1,0,0,0,1,0,0
157,3.01, ,0,Arizona State,2007,1,0,0,0,0,0,1,0
148,3.59,White,0,Arizona State,2007,1,0,0,0,0,1,0,0
167,3.4,White,0,Arizona State,2007,0,1,0,0,0,1,0,0
138,3.16,White,0,Arizona State,2007,1,0,0,0,0,1,0,0
153,3.82,White,0,Arizona State,2007,1,0,0,0,0,1,0,0
153,3.84,White,0,Arizona State,2007,0,0,0,0,0,1,0,0
156,3.28,White,0,Arizona State,2007,1,0,0,0,0,1,0,0
161,3.44, ,0,Arizona State,2007,1,1,0,0,0,0,1,0
147,3.28, ,0,Arizona State,2007,1,0,0,0,0,0,1,0
155,3.05,White,0,Arizona State,2007,1,0,0,0,0,1,0,0
159,3.34,White,0,Arizona State,2007,1,0,0,0,0,1,0,0
149,3.22,Hispanic,0,Arizona State,2007,0,0,0,1,0,0,0,1
154,2.81,White,0,Arizona State,2007,0,0,0,0,0,1,0,0
149,2.8,Black,0,Arizona State,2007,1,0,1,0,0,0,0,1
161,2.71, ,0,Arizona State,2007,1,0,0,0,0,0,1,0
152,3.63, ,1,Arizona State,2007,0,0,0,0,0,0,1,0
150,2.32,Hispanic,0,Arizona State,2007,1,0,0,1,0,0,0,1
151,3.55,Hispanic,0,Arizona State,2007,1,0,0,1,0,0,0,1
154,3.14,Black,0,Arizona State,2007,1,1,1,0,0,0,0,1
162,3.26,White,0,Arizona State,2007,0,0,0,0,0,1,0,0
159,3.3, ,0,Arizona State,2007,1,0,0,0,0,0,1,0
161,3.34,White,0,Arizona State,2007,1,1,0,0,0,1,0,0
154,2.77,White,0,Arizona State,2007,1,0,0,0,0,1,0,0
160,3.39,White,0,Arizona State,2007,1,0,0,0,0,1,0,0
154,3.83,White,0,Arizona State,2007,0,0,0,0,0,1,0,0
145,2.9,White,0,Arizona State,2007,0,0,0,0,0,1,0,0
159,3.72,White,0,Arizona State,2007,1,1,0,0,0,1,0,0
162,3.94,White,1,Arizona State,2007,0,1,0,0,0,1,0,0
156,3.14,White,0,Arizona State,2007,1,0,0,0,0,1,0,0
158,3.49,White,0,Arizona State,2007,0,0,0,0,0,1,0,0
158,3.46, ,0,Arizona State,2007,0,1,0,0,0,0,1,0
155,3.56,Hispanic,0,Arizona State,2007,1,1,0,1,0,0,0,1
160,3.72,White,1,Arizona State,2007,1,0,0,0,0,1,0,0
159,2.73,White,0,Arizona State,2007,1,0,0,0,0,1,0,0
145,3.43,White,1,Arizona State,2007,0,0,0,0,0,1,0,0
167,3.69,Asian,1,Arizona State,2007,0,1,0,0,1,0,0,0
153,2.61, ,0,Arizona State,2007,1,0,0,0,0,0,1,0
164,3.47,White,0,Arizona State,2007,0,1,0,0,0,1,0,0
161,2.4, ,0,Arizona State,2007,1,0,0,0,0,0,1,0
154,3.74,White,0,Arizona State,2007,0,0,0,0,0,1,0,0
149,2.99, ,0,Arizona State,2007,1,0,0,0,0,0,1,0
158,3.63,White,0,Arizona State,2007,0,0,0,0,0,1,0,0
159,3.2, ,0,Arizona State,2007,0,0,0,0,0,0,1,0
154,3.62,White,0,Arizona State,2007,0,0,0,0,0,1,0,0
159,2.58, ,0,Arizona State,2007,1,0,0,0,0,0,1,0
167,3.6, ,1,Arizona State,2007,1,1,0,0,0,0,1,0
158,3.19, ,0,Arizona State,2007,1,0,0,0,0,0,1,0
151,3.36,White,0,Arizona State,2007,1,0,0,0,0,1,0,0
157,2.79,Asian,0,Arizona State,2007,0,0,0,0,1,0,0,0
153,3.63,Asian,0,Arizona State,2007,0,0,0,0,1,0,0,0
158,3.7, ,1,Arizona State,2007,1,0,0,0,0,0,1,0
150,3.12,White,0,Arizona State,2007,0,0,0,0,0,1,0,0
154,4.07,White,0,Arizona State,2007,0,0,0,0,0,1,0,0
155,3.86,Asian,0,Arizona State,2007,0,0,0,0,1,0,0,0
153,3.17, ,1,Arizona State,2007,1,0,0,0,0,0,1,0
161,3.61,White,0,Arizona State,2007,1,1,0,0,0,1,0,0
140,3.33,White,0,Arizona State,2007,0,0,0,0,0,1,0,0
159,3.95,White,1,Arizona State,2007,0,1,0,0,0,1,0,0
136,2.6,White,1,Arizona State,2007,1,0,0,0,0,1,0,0
158,3.78,White,1,Arizona State,2007,1,1,0,0,0,1,0,0
160,3.57,White,0,Arizona State,2007,1,0,0,0,0,1,0,0
153,2.98,Black,0,Arizona State,2007,0,0,1,0,0,0,0,1
154,3.6,White,0,Arizona State,2007,1,0,0,0,0,1,0,0
150,3.25,White,0,Arizona State,2007,0,0,0,0,0,1,0,0
150,3.72, ,0,Arizona State,2007,0,0,0,0,0,0,1,0
162,3.09,White,0,Arizona State,2007,1,0,0,0,0,1,0,0
158,2.34,Asian,0,Arizona State,2007,1,0,0,0,1,0,0,0
160,3.49, ,0,Arizona State,2007,1,0,0,0,0,0,1,0
151,3.54,White,0,Arizona State,2007,1,0,0,0,0,1,0,0
154,3.72,White,0,Arizona State,2007,0,0,0,0,0,1,0,0
155,2.78,White,1,Arizona State,2007,1,0,0,0,0,1,0,0
136,3.53,Hispanic,1,Arizona State,2007,0,0,0,1,0,0,0,1
160,3.01,White,0,Arizona State,2007,1,0,0,0,0,1,0,0
156,3.2,White,0,Arizona State,2007,1,0,0,0,0,1,0,0
141,3.9,White,1,Arizona State,2007,0,0,0,0,0,1,0,0
151,3.57, ,0,Arizona State,2007,1,0,0,0,0,0,1,0
159,3.3,White,1,Arizona State,2007,0,0,0,0,0,1,0,0
156,3.96,White,0,Arizona State,2007,0,1,0,0,0,1,0,0
155,3.1, ,0,Arizona State,2007,0,0,0,0,0,0,1,0
151,3.24,White,0,Arizona State,2007,0,0,0,0,0,1,0,0
150,3.34,Asian,0,Arizona State,2007,0,0,0,0,1,0,0,0
156,2.68,Asian,0,Arizona State,2007,1,0,0,0,1,0,0,0
153,3.35,White,0,Arizona State,2007,0,0,0,0,0,1,0,0
148,3.32,White,0,Arizona State,2007,0,0,0,0,0,1,0,0
140,2.78,Hispanic,0,Arizona State,2007,1,0,0,1,0,0,0,1
148,3.36,White,0,Arizona State,2007,0,0,0,0,0,1,0,0
162,3.24,White,0,Arizona State,2007,1,0,0,0,0,1,0,0
154,3.04,White,0,Arizona State,2007,1,0,0,0,0,1,0,0
157,3.66,White,0,Arizona State,2007,0,0,0,0,0,1,0,0
159,3.72,White,0,Arizona State,2007,0,1,0,0,0,1,0,0
145,3.7,Black,0,Arizona State,2007,1,0,1,0,0,0,0,1
147,3.34,White,0,Arizona State,2007,0,0,0,0,0,1,0,0
147,3.24,White,0,Arizona State,2007,1,0,0,0,0,1,0,0
156,3.55,Asian,0,Arizona State,2007,1,0,0,0,1,0,0,0
155,3.17,White,0,Arizona State,2007,0,0,0,0,0,1,0,0
160,3.02,White,0,Arizona State,2007,1,0,0,0,0,1,0,0
159,2.5,White,0,Arizona State,2007,0,0,0,0,0,1,0,0
161,3.72,Black,0,Arizona State,2007,1,1,1,0,0,0,0,1
163,2.98,White,0,Arizona State,2007,1,0,0,0,0,1,0,0
150,3.51,Asian,0,Arizona State,2007,1,0,0,0,1,0,0,0
156,3.49,White,0,Arizona State,2007,1,0,0,0,0,1,0,0
151,3.86,White,1,Arizona State,2007,1,0,0,0,0,1,0,0
159,2.9,Asian,0,Arizona State,2007,0,0,0,0,1,0,0,0
158,3.31,White,1,Arizona State,2007,0,0,0,0,0,1,0,0
164,3.92,White,1,Arizona State,2007,1,1,0,0,0,1,0,0
159,2.72,White,1,Arizona State,2007,1,0,0,0,0,1,0,0
148,2.97,White,0,Arizona State,2007,1,0,0,0,0,1,0,0
143,3.71, ,1,Arizona State,2007,1,0,0,0,0,0,1,0
153,2.81, ,0,Arizona State,2007,1,0,0,0,0,0,1,0
158,3.25,White,0,Arizona State,2007,1,0,0,0,0,1,0,0
166,3.99,White,0,Arizona State,2007,1,1,0,0,0,1,0,0
158,3.04,White,0,Arizona State,2007,1,0,0,0,0,1,0,0
151,3.02,White,0,Arizona State,2007,1,0,0,0,0,1,0,0
156,3.6,Hispanic,0,Arizona State,2007,0,1,0,1,0,0,0,1
142,2.28,Black,0,Arizona State,2007,0,0,1,0,0,0,0,1
150,2.89,White,0,Arizona State,2007,1,0,0,0,0,1,0,0
153,3.7,Asian,0,Arizona State,2007,1,0,0,0,1,0,0,0
165,3.3, ,0,Arizona State,2007,0,1,0,0,0,0,1,0
161,2.99,White,0,Arizona State,2007,1,0,0,0,0,1,0,0
159,3,Hispanic,1,Arizona State,2007,0,0,0,1,0,0,0,1
156,3.49,White,0,Arizona State,2007,1,0,0,0,0,1,0,0
159,3.21,Black,0,Arizona State,2007,1,1,1,0,0,0,0,1
150,3.15,Asian,0,Arizona State,2007,0,0,0,0,1,0,0,0
157,3.82, ,0,Arizona State,2007,0,0,0,0,0,0,1,0
150,3.01,White,0,Arizona State,2007,1,0,0,0,0,1,0,0
150,3.34,White,0,Arizona State,2007,1,0,0,0,0,1,0,0
158,3.15,White,0,Arizona State,2007,1,0,0,0,0,1,0,0
154,3.45,White,0,Arizona State,2007,1,0,0,0,0,1,0,0
156,3.55,White,0,Arizona State,2007,1,0,0,0,0,1,0,0
153,3.28,White,0,Arizona State,2007,0,0,0,0,0,1,0,0
155,3.87,White,0,Arizona State,2007,0,0,0,0,0,1,0,0
172,2.56,White,0,Arizona State,2007,1,0,0,0,0,1,0,0
134,2.81,Black,0,Arizona State,2007,0,0,1,0,0,0,0,1
157,3.83,White,0,Arizona State,2007,0,0,0,0,0,1,0,0
160,3.05,White,0,Arizona State,2007,1,0,0,0,0,1,0,0
156,2.94,White,0,Arizona State,2007,1,0,0,0,0,1,0,0
155,2.65,White,1,Arizona State,2007,0,0,0,0,0,1,0,0
145,2.51,White,1,Arizona State,2007,0,0,0,0,0,1,0,0
154,3.51,Black,0,Arizona State,2007,0,1,1,0,0,0,0,1
156,3.7,White,0,Arizona State,2007,1,0,0,0,0,1,0,0
157,2.85,White,0,Arizona State,2007,1,0,0,0,0,1,0,0
162,3.21,White,1,Arizona State,2007,1,0,0,0,0,1,0,0
158,3.26,White,1,Arizona State,2007,1,1,0,0,0,1,0,0
159,3.68,Hispanic,0,Arizona State,2007,0,1,0,1,0,0,0,1
150,3.11,White,0,Arizona State,2007,1,0,0,0,0,1,0,0
160,3.98,White,0,Arizona State,2007,0,1,0,0,0,1,0,0
164,3.68,Asian,0,Arizona State,2007,0,1,0,0,1,0,0,0
165,3.35,White,0,Arizona State,2007,1,1,0,0,0,1,0,0
155,3.59,White,0,Arizona State,2007,1,0,0,0,0,1,0,0
156,3.74,White,1,Arizona State,2007,1,0,0,0,0,1,0,0
160,3.08, ,0,Arizona State,2007,1,0,0,0,0,0,1,0
154,3.4, ,0,Arizona State,2007,1,0,0,0,0,0,1,0
158,2.56,White,0,Arizona State,2007,1,0,0,0,0,1,0,0
158,4,White,0,Arizona State,2007,1,1,0,0,0,1,0,0
152,3.4,White,0,Arizona State,2007,1,0,0,0,0,1,0,0
